Source.Name,basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
proceedings1919_05_15.csv,531869,ca.proc.d.1919-05-15.4.2.51,1919-05-15,deaf5a4f-d8a1-49b8-a81b-f90eeaf06463,ca.m.9018,Mr. McMASTER:,,SUPPLY.,,,"I would not be against an eight-hour day. I dislike working more than eight hours a day, and the man who works hard for eight hours a day has done a pretty good day's work. I do not object to a man's getting an eight-hour day so long as he is working during the eight-hour period.

",Laurier Liberal,,Andrew Ross McMaster,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=deaf5a4f-d8a1-49b8-a81b-f90eeaf06463&Language=E&Section=ALL
proceedings1919_05_15.csv,531875,ca.proc.d.1919-05-15.4.2.57,1919-05-15,80f4de9d-1b1a-4db1-93cf-9cb7b9b63dd4,ca.m.9843,Mr. CARVELL:,Minister of Public Works,SUPPLY.,,,"Ten years ago an arrangement was made with the city of Ottawa by which the Dominion Government agreed to. pay $100,000 a year to the Ottawa Improvement Commission for the maintenance of parks and driveways and $15,000 . a year to the city of Ottawa by way of remuneration for the fire protection which we receive from the city. That contract expires on the 1st of June. There have been a number of conferences between the city of Ottawa and a committee of the Government as to the terms of the renewal of the contract. The Mayor of Ottawa published a very exhaustive statement in January last setting forth his contention as to what the Government should pay, the amount he fixes being about $800,000 a year. We had a meeting before Parliament met and a great many since, and finally, representing the Committee, I made an offer of $150,000 a year to the Ottawa Improvement Commission for the next ten years-$100,000 a year to go to the city to cover all services performed by the city for the Government, and the Government to relinquish to the city the right of taxing civil servants upon their incomes. For a great many years there has been an arrangement by which the city of Ottawa has not taxed the incomes of civil servants by reason of amounts which the Government has been paying to the city. I have taken the ground that it is none of our business. The civil servant resident in the city is an ordinary citizen and should pay his taxes the same as any other man. In my proposal we relinquish in favour of the city the right of taxing civil servants. The city think they can raise $57,000 a year from income taxes, but my opinion is they should get $75,000 or $80,000 a year under a proper administration of the law. Taking the city's figure it would mean that instead of $150,000 going to the 'Commission there would be a sum of $307,000. The city claim that we should pay on the basis of taxation.

",Unionist (Liberal),,Frank Broadstreet Carvell,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=80f4de9d-1b1a-4db1-93cf-9cb7b9b63dd4&Language=E&Section=ALL
proceedings1919_05_15.csv,531876,ca.proc.d.1919-05-15.4.2.58,1919-05-15,651714ed-1fa2-4874-a656-3e55434ef8cc,ca.m.535,Mr. COPP:,,SUPPLY.,,,"An inuiease of $182,000?

",Laurier Liberal,,Arthur Bliss Copp,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=651714ed-1fa2-4874-a656-3e55434ef8cc&Language=E&Section=ALL
proceedings1919_05_15.csv,531884,ca.proc.d.1919-05-15.4.2.66,1919-05-15,80f4de9d-1b1a-4db1-93cf-9cb7b9b63dd4,ca.m.9843,Mr. CARVELL:,Minister of Public Works,SUPPLY.,,,"It is worth considering.

",Unionist (Liberal),,Frank Broadstreet Carvell,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=80f4de9d-1b1a-4db1-93cf-9cb7b9b63dd4&Language=E&Section=ALL
proceedings1919_05_15.csv,531905,ca.proc.d.1919-05-15.4.2.87,1919-05-15,80f4de9d-1b1a-4db1-93cf-9cb7b9b63dd4,ca.m.9843,Mr. CAEVELL:,Minister of Public Works,SUPPLY.,,,"They are employed by the Clerk of Works without any recommendation from anybody.

",Unionist (Liberal),,Frank Broadstreet Carvell,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=80f4de9d-1b1a-4db1-93cf-9cb7b9b63dd4&Language=E&Section=ALL
proceedings1919_05_15.csv,531877,ca.proc.d.1919-05-15.4.2.59,1919-05-15,80f4de9d-1b1a-4db1-93cf-9cb7b9b63dd4,ca.m.9843,Mr. CARVELL:,Minister of Public Works,SUPPLY.,,,"Yes, but not $182,000 oi actual money paid out by the Government. There would be an actual increase of $135,000 a year paid by the Government. Under the British North America Act, Government property is not taxable, and the city of Ottawa claim that because of this fact we should pay them an amount representing what the taxes ordinarily ought to be. Of course, we cannot admit that, but there is one matter with which I have a great deal of sympathy. One of the most antediluvian laws regarding water or any public utility that I have ever heard of in my life exists in Ottawa. A man pays $2, I think, on the first $1,000 valuation of his property, and after that pays a greater rate on every other $1,000. And you pay that no matter whether you use water or not, or whether you have half a dozen bathrooms or none at all; and even if it is a vacant lot you pay the same water rate. They say that a fair valuation of Government property in Ottawa would be about $20,000,000, and that therefore we should pay water rates according to this valuation. I say that we should pay water rates according to the number of thousand gallons used, and I have offered to the city of Ottawa to put a meter on every service in the city and pay a fair meter rate, and that if we were not able to agree on a fair rate we could leave the matter to arbitration. We are also using their sewers to a certain extent, and pay a certain amount for that. They say we should pay one-fifth of the total maintenance charges of the sewers, but we have not agreed to that. My opinion is that all public utilities, whether used by the Government or by private individuals, should be metered; in other words, that a man should pay for what he consumes, no more and no less. But the city says: No, we should pay for all our services on the basis of their method of taxation and upon their valuation of our pro'perty. I think we shall agree in the end. I am of opinion that there is a lot of ordinary politics in it, and no doubt in the next fortnight the city will accept the offer we have made them, which I think is a generous one.

",Unionist (Liberal),,Frank Broadstreet Carvell,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=80f4de9d-1b1a-4db1-93cf-9cb7b9b63dd4&Language=E&Section=ALL
proceedings1919_05_15.csv,531878,ca.proc.d.1919-05-15.4.2.60,1919-05-15,deaf5a4f-d8a1-49b8-a81b-f90eeaf06463,ca.m.9018,Mr. McMASTER:,,SUPPLY.,,,"Has the minister considered the fact that generally the people come to a town because of the advantages the town has in itself, while Ottawa has its present population because people are attracted by the fact that this is the federal capital ?

",Laurier Liberal,,Andrew Ross McMaster,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=deaf5a4f-d8a1-49b8-a81b-f90eeaf06463&Language=E&Section=ALL
proceedings1919_05_15.csv,531879,ca.proc.d.1919-05-15.4.2.61,1919-05-15,80f4de9d-1b1a-4db1-93cf-9cb7b9b63dd4,ca.m.9843,Mr. CARVELL:,Minister of Public Works,SUPPLY.,,,"If there is any argument we have not advanced along that line I

should be glad to hear it. We have put up to the city every argument conceivable in that direction, and have not made much impression.

",Unionist (Liberal),,Frank Broadstreet Carvell,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=80f4de9d-1b1a-4db1-93cf-9cb7b9b63dd4&Language=E&Section=ALL
proceedings1919_05_15.csv,531880,ca.proc.d.1919-05-15.4.2.62,1919-05-15,deaf5a4f-d8a1-49b8-a81b-f90eeaf06463,ca.m.9018,Mr. McMASTER:,,SUPPLY.,,,"I trust that in the new arrangement made by the city this duplication of road maintenance equipment will be eliminated.

",Laurier Liberal,,Andrew Ross McMaster,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=deaf5a4f-d8a1-49b8-a81b-f90eeaf06463&Language=E&Section=ALL
proceedings1919_05_15.csv,531881,ca.proc.d.1919-05-15.4.2.63,1919-05-15,80f4de9d-1b1a-4db1-93cf-9cb7b9b63dd4,ca.m.9843,Mr. CARVELL:,Minister of Public Works,SUPPLY.,,,"We shall certainly consider it.

",Unionist (Liberal),,Frank Broadstreet Carvell,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=80f4de9d-1b1a-4db1-93cf-9cb7b9b63dd4&Language=E&Section=ALL
proceedings1919_05_15.csv,531900,ca.proc.d.1919-05-15.4.2.82,1919-05-15,80f4de9d-1b1a-4db1-93cf-9cb7b9b63dd4,ca.m.9843,Mr. CARVELL:,Minister of Public Works,SUPPLY.,,,"The staff includes one upholsterer, one carpenter, three painters, one carter, one plumber, three engineers, three firemen, nine labourers, and one repairer, and the amount required is $16,791.

",Unionist (Liberal),,Frank Broadstreet Carvell,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=80f4de9d-1b1a-4db1-93cf-9cb7b9b63dd4&Language=E&Section=ALL
proceedings1919_05_15.csv,531901,ca.proc.d.1919-05-15.4.2.83,1919-05-15,fd945515-43b5-4eed-9b1c-8c100beef111,ca.m.4728,Mr. VIEN:,,SUPPLY.,,,"Do we need all these men?

",Laurier Liberal,,Thomas Vien,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=fd945515-43b5-4eed-9b1c-8c100beef111&Language=E&Section=ALL
proceedings1919_05_15.csv,531882,ca.proc.d.1919-05-15.4.2.64,1919-05-15,f019c08a-4f55-43dc-83a7-39b7fc527519,ca.m.3362,Mr. LEGER:,,SUPPLY.,,,"I think the Government
might go further. I would suggest that in view of the fact that the sessions of Parliament are getting longer every year, and the fact that hon. members would undoubtedly like to bring with them their families, and as it is extremely difficult many a time to get necessary accommodation, the Government might provide apartments for such hon. members as desired to avail themselves of such accommodation. The members might occupy the apartments for the period of the session, or probably for the year, if they cared to, and could pay rent to the Government. Under such an arrangement they would know exactly where to go when the session convened, and the House might sit for four or five or six months without the inconvenience that members suffer at present by inability to have their families with them because of lack of accommodation.

",Laurier Liberal,,Auguste Théophile Léger,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=f019c08a-4f55-43dc-83a7-39b7fc527519&Language=E&Section=ALL
proceedings1919_05_15.csv,531883,ca.proc.d.1919-05-15.4.2.65,1919-05-15,1267c565-8771-4162-a16e-56bf229c71fa,ca.m.1842,Mr. JACOBS:,,SUPPLY.,,,"The Government might
take the matter up under the new housing scheme,

",Laurier Liberal,,Samuel William Jacobs,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=1267c565-8771-4162-a16e-56bf229c71fa&Language=E&Section=ALL
proceedings1919_05_15.csv,531887,ca.proc.d.1919-05-15.4.2.69,1919-05-15,80f4de9d-1b1a-4db1-93cf-9cb7b9b63dd4,ca.m.9843,Mr. CARVELL:,Minister of Public Works,SUPPLY.,,,"I appreciate the fair
manner in which the hon. member for Ottawa (Mr. Fripp) has discussed the matter. I realize that it is a matter somewhat personal to him and one which is of interest to his constituents. I think I have approached it in the fair spirit of the late Sir Wilfrid Laurier, and that I have even gone very much farther because I realize that the city has grown larger and that the world has advanced in ten years. Whereas Sir Wilfrid Laurier made an arrangement for the payment of $100,000 to the commission, I have offered $150,000 a year, and whereas he made an arrangement for $15,000 to go to the city, I have offered $100,000 and the right to tax the Civil Service which will represent about $50,000 or $75,000. It seems to me that, if you are going to make comparisons, I certainly have not been less generous than was the gentleman who has been referred to.
I do not want to discuss it any further than is necessary but I want to state to my hon. friend that the remarks which I made about the work done by employees were made from personal experience and knowledge, and not from hearsay. Of course, I have not had an opportunity of watching these men in a great proportion of their work, but I have had an opportunity of seeing With my own eyes certain things in the year and a half that I have been connected with the department, and I want to tell him that I would not feed some of these men for what they are doing. I would not have them on my premises at all. Why, the Speaker of the House told me only yesterday that he had a lot of these men repairing a room for him-one little room that a man would paint in one-half or three-quarters of a day. Yet six or seven men spent four or five days on the work. Wherever you go it is the same thing.

",Unionist (Liberal),,Frank Broadstreet Carvell,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=80f4de9d-1b1a-4db1-93cf-9cb7b9b63dd4&Language=E&Section=ALL
proceedings1919_05_15.csv,531890,ca.proc.d.1919-05-15.4.2.72,1919-05-15,999b4498-298c-4f93-b71d-638f9ced9483,ca.m.3595,Mr. COWAN:,,SUPPLY.,,,"Why don't you?

",Unionist,,Walter Davy Cowan,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=999b4498-298c-4f93-b71d-638f9ced9483&Language=E&Section=ALL
proceedings1919_05_15.csv,531891,ca.proc.d.1919-05-15.4.2.73,1919-05-15,80f4de9d-1b1a-4db1-93cf-9cb7b9b63dd4,ca.m.9843,Mr. CARVELL:,Minister of Public Works,SUPPLY.,,,"I would like to get hold of a few special cases like that. The trouble

is I cannot get the information. I happened to get this instance in conversation with the Speaker yesterday, when we were talking about the work of these men.

",Unionist (Liberal),,Frank Broadstreet Carvell,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=80f4de9d-1b1a-4db1-93cf-9cb7b9b63dd4&Language=E&Section=ALL
proceedings1919_05_15.csv,531892,ca.proc.d.1919-05-15.4.2.74,1919-05-15,999b4498-298c-4f93-b71d-638f9ced9483,ca.m.3595,Mr. COWAN:,,SUPPLY.,,,"I would fire every one of them.

",Unionist,,Walter Davy Cowan,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=999b4498-298c-4f93-b71d-638f9ced9483&Language=E&Section=ALL
proceedings1919_05_15.csv,531893,ca.proc.d.1919-05-15.4.2.75,1919-05-15,89103d9d-627c-4f56-8113-57b0d3865982,ca.m.3867,Mr. FIELDING:,,SUPPLY.,,,"Reference has been made to the determination to make of Ottawa "" the Washington of the North,"" and I notice that in a recent discussion in the press mention is made of what the national government in the United iStates does for Washington and the question is asked, what is our Government doing? I wish to ask my hon. friend whether any proposal has been made to adopt the Washington system here? There is something to be said in favour of it, but its adoption would wipe out the municipal government in Ottawa as well as the individual citizen, so far as active participation in municipal affairs is concerned. In Washington the matter is left in the hands of a fcommission appointed by the Government. The Government pays a very large part of the cost of administration-I think one-half-and the citizens of Washington, unless there has been some change of late, pay the other half, and have no representation or voice in the administration. Has that proposition been put to my hon. friend?

",Unionist (Liberal),,William Stevens Fielding,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=89103d9d-627c-4f56-8113-57b0d3865982&Language=E&Section=ALL
proceedings1919_05_15.csv,531894,ca.proc.d.1919-05-15.4.2.76,1919-05-15,80f4de9d-1b1a-4db1-93cf-9cb7b9b63dd4,ca.m.9843,Mr. CARVELL:,Minister of Public Works,SUPPLY.,,,"No. That proposition has been discussed with the committee representing the city but it did not find very much favour at their hands.

",Unionist (Liberal),,Frank Broadstreet Carvell,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=80f4de9d-1b1a-4db1-93cf-9cb7b9b63dd4&Language=E&Section=ALL
proceedings1919_05_15.csv,531895,ca.proc.d.1919-05-15.4.2.77,1919-05-15,89103d9d-627c-4f56-8113-57b0d3865982,ca.m.3867,Mr. FIELDING:,,SUPPLY.,,,"Then the references made to what the national government in the United States is doing for Washington are scarcely applicable to Ottawa?

",Unionist (Liberal),,William Stevens Fielding,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=89103d9d-627c-4f56-8113-57b0d3865982&Language=E&Section=ALL
proceedings1919_05_15.csv,531896,ca.proc.d.1919-05-15.4.2.78,1919-05-15,80f4de9d-1b1a-4db1-93cf-9cb7b9b63dd4,ca.m.9843,Mr. CARVELL:,Minister of Public Works,SUPPLY.,,,"Hardly.
Rideau Hall (including- grounds), improvements, furniture, maintenance, etc.

",Unionist (Liberal),,Frank Broadstreet Carvell,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=80f4de9d-1b1a-4db1-93cf-9cb7b9b63dd4&Language=E&Section=ALL
proceedings1919_05_15.csv,531897,ca.proc.d.1919-05-15.4.2.79,1919-05-15,deaf5a4f-d8a1-49b8-a81b-f90eeaf06463,ca.m.9018,Mr. McMASTER:,,SUPPLY.,,,"How are these items divided up?

",Laurier Liberal,,Andrew Ross McMaster,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=deaf5a4f-d8a1-49b8-a81b-f90eeaf06463&Language=E&Section=ALL
proceedings1919_05_15.csv,531898,ca.proc.d.1919-05-15.4.2.80,1919-05-15,80f4de9d-1b1a-4db1-93cf-9cb7b9b63dd4,ca.m.9843,Mr. CARVELL:,Minister of Public Works,SUPPLY.,,,"There is, for example, 8 maintenance staff.

",Unionist (Liberal),,Frank Broadstreet Carvell,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=80f4de9d-1b1a-4db1-93cf-9cb7b9b63dd4&Language=E&Section=ALL
proceedings1919_05_15.csv,531899,ca.proc.d.1919-05-15.4.2.81,1919-05-15,deaf5a4f-d8a1-49b8-a81b-f90eeaf06463,ca.m.9018,Mr. McMASTER:,,SUPPLY.,,,"What is the amount required for that staff?

",Laurier Liberal,,Andrew Ross McMaster,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=deaf5a4f-d8a1-49b8-a81b-f90eeaf06463&Language=E&Section=ALL
proceedings1919_05_15.csv,531902,ca.proc.d.1919-05-15.4.2.84,1919-05-15,80f4de9d-1b1a-4db1-93cf-9cb7b9b63dd4,ca.m.9843,Mr. CARVELL:,Minister of Public Works,SUPPLY.,,,"I have not gone there to investigate. There are some things that

the Minister of Public Works rather fights shy of.
An hon. MEMBEB: If the grounds are kept in good order during the present fiscal year I do not see why you require so large an amount for improvements for the next fiscal year.

",Unionist (Liberal),,Frank Broadstreet Carvell,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=80f4de9d-1b1a-4db1-93cf-9cb7b9b63dd4&Language=E&Section=ALL
proceedings1919_05_15.csv,531903,ca.proc.d.1919-05-15.4.2.85,1919-05-15,80f4de9d-1b1a-4db1-93cf-9cb7b9b63dd4,ca.m.9843,Mr. CAEVELL:,Minister of Public Works,SUPPLY.,,,"Then there are 16 men employed on- the gardens, grounds and roads, for which $12,857 is asked. About 25 labourers, engineers, carters, plumbers and such like are employed in maintenance and other kinds of work. Some of them, however, are only employed for a part of the year. In connection with greenhouse, gardens and roads I would say about 15 or 18 men are employed. I have every reason to believe that all these men are necessary.

",Unionist (Liberal),,Frank Broadstreet Carvell,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=80f4de9d-1b1a-4db1-93cf-9cb7b9b63dd4&Language=E&Section=ALL
proceedings1919_05_15.csv,531907,ca.proc.d.1919-05-15.4.2.89,1919-05-15,80f4de9d-1b1a-4db1-93cf-9cb7b9b63dd4,ca.m.9843,Mr. CAEVELL:,Minister of Public Works,SUPPLY.,,,"Yess and he has the
right to hire these men and to dismiss them for cause.

",Unionist (Liberal),,Frank Broadstreet Carvell,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=80f4de9d-1b1a-4db1-93cf-9cb7b9b63dd4&Language=E&Section=ALL
proceedings1919_05_15.csv,531908,ca.proc.d.1919-05-15.4.2.90,1919-05-15,fd945515-43b5-4eed-9b1c-8c100beef111,ca.m.4728,Mr. VIEN:,,SUPPLY.,,,"I would suggest then that many of them should be fired. I understand we occupy rather a delicate position when we discuss this matter, but this is a yearly expenditure of $65,000. If the appointment of these men comes under the Clerk of Works and the officials of the department their attention should be drawn to the fact that quite a few of these employees are unnecessary; it is only common sense to say that. If a careful study of the situation were made, I think it would be found that we could economize and save a few thousand dollars on this item.

",Laurier Liberal,,Thomas Vien,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=fd945515-43b5-4eed-9b1c-8c100beef111&Language=E&Section=ALL
proceedings1919_05_15.csv,531909,ca.proc.d.1919-05-15.4.2.91,1919-05-15,1267c565-8771-4162-a16e-56bf229c71fa,ca.m.1842,Mr. JACOBS:,,SUPPLY.,,,"Do I understand that the $65,000 represents the upkeep of this mansion?

",Laurier Liberal,,Samuel William Jacobs,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=1267c565-8771-4162-a16e-56bf229c71fa&Language=E&Section=ALL
proceedings1919_05_15.csv,531910,ca.proc.d.1919-05-15.4.2.92,1919-05-15,80f4de9d-1b1a-4db1-93cf-9cb7b9b63dd4,ca.m.9843,Mr. CAEVELL:,Minister of Public Works,SUPPLY.,,,"It does.

",Unionist (Liberal),,Frank Broadstreet Carvell,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=80f4de9d-1b1a-4db1-93cf-9cb7b9b63dd4&Language=E&Section=ALL
proceedings1919_05_15.csv,531911,ca.proc.d.1919-05-15.4.2.93,1919-05-15,fd945515-43b5-4eed-9b1c-8c100beef111,ca.m.4728,Mr. VIEN:,,SUPPLY.,,,"No, it does not. The very next item is a vote of $17,000 additional for fuel and light.

",Laurier Liberal,,Thomas Vien,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=fd945515-43b5-4eed-9b1c-8c100beef111&Language=E&Section=ALL
proceedings1919_05_15.csv,531912,ca.proc.d.1919-05-15.4.2.94,1919-05-15,80f4de9d-1b1a-4db1-93cf-9cb7b9b63dd4,ca.m.9843,Mr. CAEVELL:,Minister of Public Works,SUPPLY.,,,"Yes, that is right.

",Unionist (Liberal),,Frank Broadstreet Carvell,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=80f4de9d-1b1a-4db1-93cf-9cb7b9b63dd4&Language=E&Section=ALL
proceedings1919_05_15.csv,531913,ca.proc.d.1919-05-15.4.2.95,1919-05-15,1267c565-8771-4162-a16e-56bf229c71fa,ca.m.1842,Mr. JACOBS:,,SUPPLY.,,,"Is that $17,000 in addition to the $65,000?

",Laurier Liberal,,Samuel William Jacobs,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=1267c565-8771-4162-a16e-56bf229c71fa&Language=E&Section=ALL
proceedings1919_05_15.csv,531914,ca.proc.d.1919-05-15.4.2.96,1919-05-15,80f4de9d-1b1a-4db1-93cf-9cb7b9b63dd4,ca.m.9843,Mr. CAEVELL:,Minister of Public Works,SUPPLY.,,,"Yes.

",Unionist (Liberal),,Frank Broadstreet Carvell,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=80f4de9d-1b1a-4db1-93cf-9cb7b9b63dd4&Language=E&Section=ALL
proceedings1919_05_15.csv,531915,ca.proc.d.1919-05-15.4.2.97,1919-05-15,fd945515-43b5-4eed-9b1c-8c100beef111,ca.m.4728,Mr. VIEN:,,SUPPLY.,,,"That represents a total of
$82,000 for the maintenance of this mansion. I think without curtailing the accommodation at Eideau Hall or the comfort of the high officials *who reside there-comfort that should not be limited by any means-there are some unnecessary expenditures which it is our duty to diminish.

",Laurier Liberal,,Thomas Vien,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=fd945515-43b5-4eed-9b1c-8c100beef111&Language=E&Section=ALL
proceedings1919_05_15.csv,531916,ca.proc.d.1919-05-15.4.2.98,1919-05-15,6d7aad3a-b476-424b-8f8f-8ece71f89882,ca.m.8811,Mr. CANNON:,,SUPPLY.,,,"Will the minister tell the Committee if $65,000 were spent last year?

",Laurier Liberal,,Lucien Cannon,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=6d7aad3a-b476-424b-8f8f-8ece71f89882&Language=E&Section=ALL
proceedings1919_05_15.csv,531917,ca.proc.d.1919-05-15.4.2.99,1919-05-15,80f4de9d-1b1a-4db1-93cf-9cb7b9b63dd4,ca.m.9843,Mr. CAEVELL:,Minister of Public Works,SUPPLY.,,,"No. The amount spent was $58,579, leaving a balance of $6,420 unexpended.

",Unionist (Liberal),,Frank Broadstreet Carvell,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=80f4de9d-1b1a-4db1-93cf-9cb7b9b63dd4&Language=E&Section=ALL
proceedings1919_05_15.csv,531918,ca.proc.d.1919-05-15.4.2.100,1919-05-15,6d7aad3a-b476-424b-8f8f-8ece71f89882,ca.m.8811,Mr. CANNON:,,SUPPLY.,,,"If $58,000 sufficed last year, why should it not meet the necessities this year?

",Laurier Liberal,,Lucien Cannon,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=6d7aad3a-b476-424b-8f8f-8ece71f89882&Language=E&Section=ALL
proceedings1919_05_15.csv,531919,ca.proc.d.1919-05-15.4.2.101,1919-05-15,fd945515-43b5-4eed-9b1c-8c100beef111,ca.m.4728,Mr. VIEN:,,SUPPLY.,,,"With the cost of everything going up.

",Laurier Liberal,,Thomas Vien,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=fd945515-43b5-4eed-9b1c-8c100beef111&Language=E&Section=ALL
proceedings1919_05_15.csv,531920,ca.proc.d.1919-05-15.4.2.102,1919-05-15,80f4de9d-1b1a-4db1-93cf-9cb7b9b63dd4,ca.m.9843,Mr. CAEVELL:,Minister of Public Works,SUPPLY.,,,"It is impossible to foresee exactly what repairs may be necessary, or what emergencies we may have to meet. With the care that we are giving this expenditure, I feel the Committee would be safe in trusting the department with $65,000. If that amount is not needed, I can assure the Committee it will not be expended.

",Unionist (Liberal),,Frank Broadstreet Carvell,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=80f4de9d-1b1a-4db1-93cf-9cb7b9b63dd4&Language=E&Section=ALL
proceedings1919_05_15.csv,531921,ca.proc.d.1919-05-15.4.2.103,1919-05-15,deaf5a4f-d8a1-49b8-a81b-f90eeaf06463,ca.m.9018,Mr. McMASTEE:,,SUPPLY.,,,"Has there not been an item similar to this in the Estimates for many years past?
Mr. CAEVELL.- Yes. Ever since Confederation we have had to maintain Eideau Hall.

",Laurier Liberal,,Andrew Ross McMaster,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=deaf5a4f-d8a1-49b8-a81b-f90eeaf06463&Language=E&Section=ALL
proceedings1919_05_15.csv,531922,ca.proc.d.1919-05-15.4.2.104,1919-05-15,deaf5a4f-d8a1-49b8-a81b-f90eeaf06463,ca.m.9018,Mr. McMASTEE:,,SUPPLY.,,,"Has the cost of maintenance always run up to figures like this?

",Laurier Liberal,,Andrew Ross McMaster,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=deaf5a4f-d8a1-49b8-a81b-f90eeaf06463&Language=E&Section=ALL
proceedings1919_05_15.csv,531923,ca.proc.d.1919-05-15.4.2.105,1919-05-15,80f4de9d-1b1a-4db1-93cf-9cb7b9b63dd4,ca.m.9843,Mr. CAEVELL:,Minister of Public Works,SUPPLY.,,,"I cannot speak from memory, but I know the figures have been fairly generous as long as I can remember.

",Unionist (Liberal),,Frank Broadstreet Carvell,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=80f4de9d-1b1a-4db1-93cf-9cb7b9b63dd4&Language=E&Section=ALL
proceedings1919_05_15.csv,531924,ca.proc.d.1919-05-15.4.2.106,1919-05-15,6d7aad3a-b476-424b-8f8f-8ece71f89882,ca.m.8811,Mr. CANNON:,,SUPPLY.,,,"Who looks after the expenditure of that money?

",Laurier Liberal,,Lucien Cannon,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=6d7aad3a-b476-424b-8f8f-8ece71f89882&Language=E&Section=ALL
proceedings1919_05_15.csv,531955,ca.proc.d.1919-05-15.4.2.137,1919-05-15,80f4de9d-1b1a-4db1-93cf-9cb7b9b63dd4,ca.m.9843,Mr. CARVELL:,Minister of Public Works,SUPPLY.,,,"I rather imagine it is.

",Unionist (Liberal),,Frank Broadstreet Carvell,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=80f4de9d-1b1a-4db1-93cf-9cb7b9b63dd4&Language=E&Section=ALL
proceedings1919_05_15.csv,531925,ca.proc.d.1919-05-15.4.2.107,1919-05-15,80f4de9d-1b1a-4db1-93cf-9cb7b9b63dd4,ca.m.9843,Mr. CAEVELL:,Minister of Public Works,SUPPLY.,,,"The Clerk of Works, as far as labourers are concerned.

",Unionist (Liberal),,Frank Broadstreet Carvell,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=80f4de9d-1b1a-4db1-93cf-9cb7b9b63dd4&Language=E&Section=ALL
